activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,version
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/Amon/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/Amon/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/SImon/siconc/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/day/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/day/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/Omon/tos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/day/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/day/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/day/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/Amon/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/Amon/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/Amon/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/Amon/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/Omon/tos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/Amon/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp126,r3i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp126/r3i1p1f1/Omon/sos/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/Amon/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/Amon/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/Amon/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/day/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/day/psl/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/day/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/day/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/day/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/Amon/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/Amon/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/Amon/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r2i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r2i1p1f1/SImon/siconc/gn/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/Amon/pr/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/day/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/day/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r1i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r1i1p1f1/day/tasmin/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/Amon/tas/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/Amon/tasmax/gr/v20201201/,20201201
ScenarioMIP,EC-Earth-Consortium,EC-Earth3-Veg-LR,ssp585,r3i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg-LR/ssp585/r3i1p1f1/Amon/tasmin/gr/v20201201/,20201201
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/Amon/psl/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,3hr,tas,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/3hr/tas/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/Omon/sos/gn/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,Oday,tos,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/Oday/tos/gn/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/Amon/pr/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/Omon/tos/gn/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,day,tas,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/day/tas/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/day/tasmax/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/day/tasmin/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/SImon/siconc/gn/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,Amon,tasmin,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/Amon/tasmin/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/Amon/tasmax/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/Amon/tas/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,day,psl,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/day/psl/gr/v20201214/,20201214
CMIP,EC-Earth-Consortium,EC-Earth3-AerChem,historical,r4i1p1f1,day,pr,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-AerChem/historical/r4i1p1f1/day/pr/gr/v20201214/,20201214
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/Omon/tos/gn/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,Omon,tos,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/Omon/tos/gr/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/SImon/siconc/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r2i1p3f1,Amon,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r2i1p3f1/Amon/pr/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r4i1p3f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r4i1p3f1/Amon/tas/gn/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/day/psl/gr/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r4i1p3f1,Amon,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r4i1p3f1/Amon/pr/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r3i1p3f1,Amon,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r3i1p3f1/Amon/pr/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r2i1p3f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r2i1p3f1/Amon/tas/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r3i1p3f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r3i1p3f1/Amon/tas/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r1i1p3f1,Amon,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r1i1p3f1/Amon/pr/gn/v20201215/,20201215
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r2i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r2i1p1f1/Amon/tasmax/gr/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/day/tasmax/gr/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/day/tasmin/gr/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r1i1p3f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r1i1p3f1/Amon/tas/gn/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/day/tas/gr/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/day/pr/gr/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/Amon/tas/gr/v20201215/,20201215
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r2i1p1f1,Oday,tos,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r2i1p1f1/Oday/tos/gn/v20201215/,20201215
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r2i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r2i1p1f1/Omon/tos/gn/v20201215/,20201215
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r2i1p1f1,Omon,tos,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r2i1p1f1/Omon/tos/gr/v20201215/,20201215
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r2i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r2i1p1f1/SImon/siconc/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r5i1p3f1,Amon,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r5i1p3f1/Amon/pr/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp245,r5i1p3f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp245/r5i1p3f1/Amon/tas/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp370,r1i1p3f1,Amon,tas,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp370/r1i1p3f1/Amon/tas/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp370,r1i1p3f1,Amon,pr,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp370/r1i1p3f1/Amon/pr/gn/v20201215/,20201215
ScenarioMIP,NASA-GISS,GISS-E2-1-H,ssp370,r1i1p3f1,Amon,psl,gn,gs://cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-H/ssp370/r1i1p3f1/Amon/psl/gn/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/Amon/pr/gr/v20201215/,20201215
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r2i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r2i1p1f1/Amon/psl/gr/v20201215/,20201215
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r2i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r2i1p1f1/Amon/pr/gr/v20201215/,20201215
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r2i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r2i1p1f1/Amon/tas/gr/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/Amon/tasmax/gr/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r2i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r2i1p1f1/Amon/psl/gr/v20201215/,20201215
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,day,tasmin,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/day/tasmin/gr/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/day/tasmax/gr/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,day,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/day/psl/gr/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/SImon/siconc/gn/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,day,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/day/tas/gr/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,Omon,tos,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/Omon/tos/gr/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/Omon/tos/gn/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,day,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/day/pr/gr/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/Amon/psl/gr/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/Amon/pr/gr/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/Amon/tas/gr/v20201217/,20201217
ScenarioMIP,EC-Earth-Consortium,EC-Earth3,ssp245,r7i1p1f1,Amon,tasmax,gr,gs://cmip6/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3/ssp245/r7i1p1f1/Amon/tasmax/gr/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,Amon,tas,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/Amon/tas/gr/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,Amon,psl,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/Amon/psl/gr/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,Amon,pr,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/Amon/pr/gr/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,day,pr,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/day/pr/gr/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/Omon/tos/gn/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,day,tasmax,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/day/tasmax/gr/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,day,psl,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/day/psl/gr/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,Omon,tos,gr,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/Omon/tos/gr/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/SImon/siconc/gn/v20201217/,20201217
CMIP,EC-Earth-Consortium,EC-Earth3,historical,r7i1p1f1,Oday,tos,gn,gs://cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/historical/r7i1p1f1/Oday/tos/gn/v20201217/,20201217
